person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
LUK 9:51__NA,LUK 9:51,NA,NA,NA,,37244,
LUK 9:52__NA,LUK 9:52,NA,NA,NA,,37245,
LUK 9:53__NA,LUK 9:53,NA,NA,NA,,37246,
LUK 9:54__James_1_1,LUK 9:54,James_1_1,James_1,James,1,37247,
LUK 9:54__John_2_1,LUK 9:54,John_2_1,John_2,John,1,37248,
LUK 9:54__YHVH_1_11,LUK 9:54,YHVH_1_11,YHVH_1,Lord,1,37249,
LUK 9:55__NA,LUK 9:55,NA,NA,NA,,37250,
LUK 9:56__YHVH_1_138,LUK 9:56,YHVH_1_138,YHVH_1,Son of Man,1,37251,
LUK 9:57__NA,LUK 9:57,NA,NA,NA,,37252,
LUK 9:58__YHVH_1_123,LUK 9:58,YHVH_1_123,YHVH_1,Jesus,1,37253,
LUK 9:58__YHVH_1_138,LUK 9:58,YHVH_1_138,YHVH_1,Son of Man,1,37254,
LUK 9:59__YHVH_1_11,LUK 9:59,YHVH_1_11,YHVH_1,Lord,1,37255,
LUK 9:60__YHVH_1_1,LUK 9:60,YHVH_1_1,YHVH_1,G-d,1,37256,the kingdom of G-d
LUK 9:61__YHVH_1_11,LUK 9:61,YHVH_1_11,YHVH_1,Lord,1,37257,
LUK 9:62__YHVH_1_123,LUK 9:62,YHVH_1_123,YHVH_1,Jesus,1,37258,
LUK 9:62__YHVH_1_1,LUK 9:62,YHVH_1_1,YHVH_1,G-d,1,37259,the kingdom of G-d
LUK 10:1__YHVH_1_11,LUK 10:1,YHVH_1_11,YHVH_1,Lord,1,37260,
LUK 10:2__YHVH_1_139,LUK 10:2,YHVH_1_139,YHVH_1,Lord of the Harvest,1,37261,
LUK 10:3__NA,LUK 10:3,NA,NA,NA,,37262,
LUK 10:4__NA,LUK 10:4,NA,NA,NA,,37263,
LUK 10:5__NA,LUK 10:5,NA,NA,NA,,37264,
LUK 10:6__NA,LUK 10:6,NA,NA,NA,,37265,
LUK 10:7__NA,LUK 10:7,NA,NA,NA,,37266,
LUK 10:8__NA,LUK 10:8,NA,NA,NA,,37267,
LUK 10:9__YHVH_1_1,LUK 10:9,YHVH_1_1,YHVH_1,G-d,1,37268,the kingdom of G-d
LUK 10:10__NA,LUK 10:10,NA,NA,NA,,37269,
LUK 10:11__YHVH_1_1,LUK 10:11,YHVH_1_1,YHVH_1,G-d,1,37270,the kingdom of G-d
LUK 10:12__NA,LUK 10:12,NA,NA,NA,,37271,
LUK 10:13__NA,LUK 10:13,NA,NA,NA,,37272,
LUK 10:14__NA,LUK 10:14,NA,NA,NA,,37273,
LUK 10:15__NA,LUK 10:15,NA,NA,NA,,37274,
LUK 10:16__NA,LUK 10:16,NA,NA,NA,,37275,
LUK 10:17__YHVH_1_11,LUK 10:17,YHVH_1_11,YHVH_1,Lord,1,37276,
LUK 10:18__Satan_1_4,LUK 10:18,Satan_1_4,Satan_1,Satan,1,37277,
LUK 10:19__NA,LUK 10:19,NA,NA,NA,,37278,
LUK 10:20__NA,LUK 10:20,NA,NA,NA,,37279,
LUK 10:21__YHVH_2_2,LUK 10:21,YHVH_2_2,YHVH_2,Father,2,37280,
LUK 10:21__YHVH_2_3,LUK 10:21,YHVH_2_3,YHVH_2,Lord of heaven and earth,1,37281,
LUK 10:22__YHVH_2_2,LUK 10:22,YHVH_2_2,YHVH_2,Father,3,37282,
LUK 10:22__YHVH_1_131,LUK 10:22,YHVH_1_131,YHVH_1,Son,3,37283,
LUK 10:23__NA,LUK 10:23,NA,NA,NA,,37284,
LUK 10:24__NA,LUK 10:24,NA,NA,NA,,37285,
LUK 10:25__YHVH_1_137,LUK 10:25,YHVH_1_137,YHVH_1,Teacher,1,37286,
LUK 10:26__NA,LUK 10:26,NA,NA,NA,,37287,
LUK 10:27__YHVH_1_135,LUK 10:27,YHVH_1_135,YHVH_1,LORD G-d,1,37288,the LORD your G-d
LUK 10:28__NA,LUK 10:28,NA,NA,NA,,37289,
LUK 10:29__YHVH_1_123,LUK 10:29,YHVH_1_123,YHVH_1,Jesus,1,37290,
LUK 10:30__YHVH_1_123,LUK 10:30,YHVH_1_123,YHVH_1,Jesus,1,37291,
LUK 10:31__NA,LUK 10:31,NA,NA,NA,,37292,
LUK 10:32__NA,LUK 10:32,NA,NA,NA,,37293,
LUK 10:33__NA,LUK 10:33,NA,NA,NA,,37294,
LUK 10:34__NA,LUK 10:34,NA,NA,NA,,37295,
LUK 10:35__NA,LUK 10:35,NA,NA,NA,,37296,
LUK 10:36__NA,LUK 10:36,NA,NA,NA,,37297,
LUK 10:37__YHVH_1_123,LUK 10:37,YHVH_1_123,YHVH_1,Jesus,1,37298,
LUK 10:38__Martha_1_1,LUK 10:38,Martha_1_1,Martha_1,Martha,1,37299,
LUK 10:39__Mary_3_1,LUK 10:39,Mary_3_1,Mary_3,Mary,1,37300,
LUK 10:39__YHVH_1_11,LUK 10:39,YHVH_1_11,YHVH_1,Lord,1,37301,
LUK 10:40__Martha_1_1,LUK 10:40,Martha_1_1,Martha_1,Martha,1,37302,
LUK 10:40__YHVH_1_11,LUK 10:40,YHVH_1_11,YHVH_1,Lord,1,37303,
LUK 10:41__YHVH_1_11,LUK 10:41,YHVH_1_11,YHVH_1,Lord,1,37304,
LUK 10:41__Martha_1_1,LUK 10:41,Martha_1_1,Martha_1,Martha,2,37305,
LUK 10:42__Mary_3_1,LUK 10:42,Mary_3_1,Mary_3,Mary,1,37306,
LUK 11:1__YHVH_1_123,LUK 11:1,YHVH_1_123,YHVH_1,Jesus,1,37307,
LUK 11:1__YHVH_1_11,LUK 11:1,YHVH_1_11,YHVH_1,Lord,1,37308,
LUK 11:1__John_1_1,LUK 11:1,John_1_1,John_1,John,1,37309,
LUK 11:2__YHVH_2_2,LUK 11:2,YHVH_2_2,YHVH_2,Father,1,37310,
LUK 11:3__NA,LUK 11:3,NA,NA,NA,,37311,
LUK 11:4__NA,LUK 11:4,NA,NA,NA,,37312,
LUK 11:5__NA,LUK 11:5,NA,NA,NA,,37313,
LUK 11:6__NA,LUK 11:6,NA,NA,NA,,37314,
LUK 11:7__NA,LUK 11:7,NA,NA,NA,,37315,
LUK 11:8__NA,LUK 11:8,NA,NA,NA,,37316,
LUK 11:9__NA,LUK 11:9,NA,NA,NA,,37317,
LUK 11:10__NA,LUK 11:10,NA,NA,NA,,37318,
LUK 11:11__NA,LUK 11:11,NA,NA,NA,,37319,
LUK 11:12__NA,LUK 11:12,NA,NA,NA,,37320,
LUK 11:13__YHVH_2_1,LUK 11:13,YHVH_2_1,YHVH_2,Father in heaven,1,37321,heavenly Father
LUK 11:14__NA,LUK 11:14,NA,NA,NA,,37322,
LUK 11:15__Satan_1_5,LUK 11:15,Satan_1_5,Satan_1,Beelzebul,1,37323,
LUK 11:16__NA,LUK 11:16,NA,NA,NA,,37324,
LUK 11:17__NA,LUK 11:17,NA,NA,NA,,37325,
LUK 11:18__Satan_1_4,LUK 11:18,Satan_1_4,Satan_1,Satan,1,37326,
LUK 11:18__Satan_1_5,LUK 11:18,Satan_1_5,Satan_1,Beelzebul,1,37327,
LUK 11:19__Satan_1_5,LUK 11:19,Satan_1_5,Satan_1,Beelzebul,1,37328,
LUK 11:20__YHVH_1_1,LUK 11:20,YHVH_1_1,YHVH_1,G-d,2,37329,"finger of G-d, kingdom of G-d"
LUK 11:21__NA,LUK 11:21,NA,NA,NA,,37330,
LUK 11:22__NA,LUK 11:22,NA,NA,NA,,37331,
LUK 11:23__NA,LUK 11:23,NA,NA,NA,,37332,
LUK 11:24__NA,LUK 11:24,NA,NA,NA,,37333,
LUK 11:25__NA,LUK 11:25,NA,NA,NA,,37334,
LUK 11:26__NA,LUK 11:26,NA,NA,NA,,37335,
LUK 11:27__YHVH_1_123,LUK 11:27,YHVH_1_123,YHVH_1,Jesus,1,37336,
LUK 11:28__YHVH_1_1,LUK 11:28,YHVH_1_1,YHVH_1,G-d,1,37337,the word of G-d
LUK 11:29__Jonah_1_1,LUK 11:29,Jonah_1_1,Jonah_1,Jonah,1,37338,the sign of Jonah
LUK 11:30__Jonah_1_1,LUK 11:30,Jonah_1_1,Jonah_1,Jonah,1,37339,
LUK 11:30__YHVH_1_138,LUK 11:30,YHVH_1_138,YHVH_1,Son of Man,1,37340,
LUK 11:31__Queen of Sheba_1_2,LUK 11:31,Queen of Sheba_1_2,Queen of Sheba_1,Queen of the South,1,37341,
LUK 11:31__Solomon_1_1,LUK 11:31,Solomon_1_1,Solomon_1,Solomon,2,37342,
LUK 11:32__Jonah_1_1,LUK 11:32,Jonah_1_1,Jonah_1,Jonah,2,37343,
LUK 11:33__NA,LUK 11:33,NA,NA,NA,,37344,
LUK 11:34__NA,LUK 11:34,NA,NA,NA,,37345,
LUK 11:35__NA,LUK 11:35,NA,NA,NA,,37346,
LUK 11:36__NA,LUK 11:36,NA,NA,NA,,37347,
LUK 11:37__NA,LUK 11:37,NA,NA,NA,,37348,
LUK 11:38__NA,LUK 11:38,NA,NA,NA,,37349,
LUK 11:39__YHVH_1_11,LUK 11:39,YHVH_1_11,YHVH_1,Lord,1,37350,
LUK 11:40__NA,LUK 11:40,NA,NA,NA,,37351,
LUK 11:41__NA,LUK 11:41,NA,NA,NA,,37352,
LUK 11:42__YHVH_1_1,LUK 11:42,YHVH_1_1,YHVH_1,G-d,1,37353,the love of G-d
LUK 11:43__NA,LUK 11:43,NA,NA,NA,,37354,
LUK 11:44__NA,LUK 11:44,NA,NA,NA,,37355,
LUK 11:45__YHVH_1_137,LUK 11:45,YHVH_1_137,YHVH_1,Teacher,1,37356,
LUK 11:46__NA,LUK 11:46,NA,NA,NA,,37357,
LUK 11:47__NA,LUK 11:47,NA,NA,NA,,37358,
LUK 11:48__NA,LUK 11:48,NA,NA,NA,,37359,
LUK 11:49__YHVH_1_1,LUK 11:49,YHVH_1_1,YHVH_1,G-d,1,37360,the wisdom of G-d
LUK 11:50__NA,LUK 11:50,NA,NA,NA,,37361,
LUK 11:51__Abel_1_1,LUK 11:51,Abel_1_1,Abel_1,Abel,1,37362,
LUK 11:51__Zechariah_13_1,LUK 11:51,Zechariah_13_1,Zechariah_13,Zechariah,1,37363,
LUK 11:52__NA,LUK 11:52,NA,NA,NA,,37364,
LUK 11:53__NA,LUK 11:53,NA,NA,NA,,37365,
LUK 11:54__NA,LUK 11:54,NA,NA,NA,,37366,
LUK 12:1__NA,LUK 12:1,NA,NA,NA,,37367,
LUK 12:2__NA,LUK 12:2,NA,NA,NA,,37368,
LUK 12:3__NA,LUK 12:3,NA,NA,NA,,37369,
LUK 12:4__NA,LUK 12:4,NA,NA,NA,,37370,
LUK 12:5__NA,LUK 12:5,NA,NA,NA,,37371,
LUK 12:6__YHVH_1_1,LUK 12:6,YHVH_1_1,YHVH_1,G-d,1,37372,
LUK 12:7__NA,LUK 12:7,NA,NA,NA,,37373,
LUK 12:8__YHVH_1_138,LUK 12:8,YHVH_1_138,YHVH_1,Son of Man,1,37374,
LUK 12:9__YHVH_1_1,LUK 12:9,YHVH_1_1,YHVH_1,G-d,1,37375,the angels of G-d
LUK 12:10__YHVH_1_138,LUK 12:10,YHVH_1_138,YHVH_1,Son of Man,1,37376,
LUK 12:11__NA,LUK 12:11,NA,NA,NA,,37377,
LUK 12:12__NA,LUK 12:12,NA,NA,NA,,37378,
LUK 12:13__YHVH_1_137,LUK 12:13,YHVH_1_137,YHVH_1,Teacher,1,37379,
LUK 12:14__NA,LUK 12:14,NA,NA,NA,,37380,
LUK 12:15__NA,LUK 12:15,NA,NA,NA,,37381,
LUK 12:16__NA,LUK 12:16,NA,NA,NA,,37382,
LUK 12:17__NA,LUK 12:17,NA,NA,NA,,37383,
LUK 12:18__NA,LUK 12:18,NA,NA,NA,,37384,
LUK 12:19__NA,LUK 12:19,NA,NA,NA,,37385,
LUK 12:20__YHVH_1_1,LUK 12:20,YHVH_1_1,YHVH_1,G-d,1,37386,
LUK 12:21__YHVH_1_1,LUK 12:21,YHVH_1_1,YHVH_1,G-d,1,37387,
LUK 12:22__NA,LUK 12:22,NA,NA,NA,,37388,
LUK 12:23__NA,LUK 12:23,NA,NA,NA,,37389,
LUK 12:24__YHVH_1_1,LUK 12:24,YHVH_1_1,YHVH_1,G-d,1,37390,
LUK 12:25__NA,LUK 12:25,NA,NA,NA,,37391,
LUK 12:26__NA,LUK 12:26,NA,NA,NA,,37392,
LUK 12:27__Solomon_1_1,LUK 12:27,Solomon_1_1,Solomon_1,Solomon,1,37393,
LUK 12:28__YHVH_1_1,LUK 12:28,YHVH_1_1,YHVH_1,G-d,1,37394,
LUK 12:29__NA,LUK 12:29,NA,NA,NA,,37395,
LUK 12:30__YHVH_2_2,LUK 12:30,YHVH_2_2,YHVH_2,Father,1,37396,your Father
LUK 12:31__NA,LUK 12:31,NA,NA,NA,,37397,
LUK 12:32__YHVH_2_2,LUK 12:32,YHVH_2_2,YHVH_2,Father,1,37398,your Father
LUK 12:33__NA,LUK 12:33,NA,NA,NA,,37399,
LUK 12:34__NA,LUK 12:34,NA,NA,NA,,37400,
LUK 12:35__NA,LUK 12:35,NA,NA,NA,,37401,
LUK 12:36__NA,LUK 12:36,NA,NA,NA,,37402,
LUK 12:37__NA,LUK 12:37,NA,NA,NA,,37403,
LUK 12:38__NA,LUK 12:38,NA,NA,NA,,37404,
LUK 12:39__NA,LUK 12:39,NA,NA,NA,,37405,
LUK 12:40__YHVH_1_138,LUK 12:40,YHVH_1_138,YHVH_1,Son of Man,1,37406,
LUK 12:41__Simon_1_2,LUK 12:41,Simon_1_2,Simon_1,Peter,1,37407,
LUK 12:41__YHVH_1_11,LUK 12:41,YHVH_1_11,YHVH_1,Lord,1,37408,
LUK 12:42__YHVH_1_11,LUK 12:42,YHVH_1_11,YHVH_1,Lord,1,37409,
LUK 12:43__NA,LUK 12:43,NA,NA,NA,,37410,
LUK 12:44__NA,LUK 12:44,NA,NA,NA,,37411,
LUK 12:45__NA,LUK 12:45,NA,NA,NA,,37412,
LUK 12:46__NA,LUK 12:46,NA,NA,NA,,37413,
LUK 12:47__NA,LUK 12:47,NA,NA,NA,,37414,
LUK 12:48__NA,LUK 12:48,NA,NA,NA,,37415,
LUK 12:49__NA,LUK 12:49,NA,NA,NA,,37416,
LUK 12:50__NA,LUK 12:50,NA,NA,NA,,37417,
LUK 12:51__NA,LUK 12:51,NA,NA,NA,,37418,
LUK 12:52__NA,LUK 12:52,NA,NA,NA,,37419,
LUK 12:53__NA,LUK 12:53,NA,NA,NA,,37420,
LUK 12:54__NA,LUK 12:54,NA,NA,NA,,37421,
LUK 12:55__NA,LUK 12:55,NA,NA,NA,,37422,
LUK 12:56__NA,LUK 12:56,NA,NA,NA,,37423,
LUK 12:57__NA,LUK 12:57,NA,NA,NA,,37424,
LUK 12:58__NA,LUK 12:58,NA,NA,NA,,37425,
LUK 12:59__NA,LUK 12:59,NA,NA,NA,,37426,
LUK 13:1__Pilate_1_1,LUK 13:1,Pilate_1_1,Pilate_1,Pilate,1,37427,
LUK 13:2__YHVH_1_123,LUK 13:2,YHVH_1_123,YHVH_1,Jesus,1,37428,
LUK 13:3__NA,LUK 13:3,NA,NA,NA,,37429,
LUK 13:4__NA,LUK 13:4,NA,NA,NA,,37430,
LUK 13:5__NA,LUK 13:5,NA,NA,NA,,37431,
LUK 13:6__NA,LUK 13:6,NA,NA,NA,,37432,
LUK 13:7__NA,LUK 13:7,NA,NA,NA,,37433,
LUK 13:8__NA,LUK 13:8,NA,NA,NA,,37434,
LUK 13:9__NA,LUK 13:9,NA,NA,NA,,37435,
LUK 13:10__NA,LUK 13:10,NA,NA,NA,,37436,
LUK 13:11__NA,LUK 13:11,NA,NA,NA,,37437,
LUK 13:12__YHVH_1_123,LUK 13:12,YHVH_1_123,YHVH_1,Jesus,1,37438,
LUK 13:13__YHVH_1_1,LUK 13:13,YHVH_1_1,YHVH_1,G-d,1,37439,
LUK 13:14__YHVH_1_123,LUK 13:14,YHVH_1_123,YHVH_1,Jesus,1,37440,
LUK 13:15__YHVH_1_11,LUK 13:15,YHVH_1_11,YHVH_1,Lord,1,37441,
LUK 13:16__Abram_1_2,LUK 13:16,Abram_1_2,Abram_1,Abraham,1,37442,daughter of Abraham
LUK 13:16__Satan_1_4,LUK 13:16,Satan_1_4,Satan_1,Satan,1,37443,
LUK 13:17__NA,LUK 13:17,NA,NA,NA,,37444,
LUK 13:18__YHVH_1_1,LUK 13:18,YHVH_1_1,YHVH_1,G-d,1,37445,kingdom of G-d
LUK 13:19__NA,LUK 13:19,NA,NA,NA,,37446,
LUK 13:20__YHVH_1_1,LUK 13:20,YHVH_1_1,YHVH_1,G-d,1,37447,kingdom of G-d
LUK 13:21__NA,LUK 13:21,NA,NA,NA,,37448,
LUK 13:22__NA,LUK 13:22,NA,NA,NA,,37449,
LUK 13:23__YHVH_1_11,LUK 13:23,YHVH_1_11,YHVH_1,Lord,1,37450,
LUK 13:24__NA,LUK 13:24,NA,NA,NA,,37451,
LUK 13:25__YHVH_1_11,LUK 13:25,YHVH_1_11,YHVH_1,Lord,1,37452,
LUK 13:26__NA,LUK 13:26,NA,NA,NA,,37453,
LUK 13:27__NA,LUK 13:27,NA,NA,NA,,37454,
LUK 13:28__Abram_1_2,LUK 13:28,Abram_1_2,Abram_1,Abraham,1,37455,
LUK 13:28__Isaac_1_1,LUK 13:28,Isaac_1_1,Isaac_1,Isaac,1,37456,
LUK 13:28__Jacob_1_1,LUK 13:28,Jacob_1_1,Jacob_1,Jacob,1,37457,
LUK 13:28__YHVH_1_1,LUK 13:28,YHVH_1_1,YHVH_1,G-d,1,37458,kingdom of G-d
LUK 13:29__YHVH_1_1,LUK 13:29,YHVH_1_1,YHVH_1,G-d,1,37459,kingdom of G-d
LUK 13:30__NA,LUK 13:30,NA,NA,NA,,37460,
LUK 13:31__Herod_2_1,LUK 13:31,Herod_2_1,Herod_2,Herod,1,37461,
LUK 13:32__NA,LUK 13:32,NA,NA,NA,,37462,
LUK 13:33__NA,LUK 13:33,NA,NA,NA,,37463,
LUK 13:34__NA,LUK 13:34,NA,NA,NA,,37464,
LUK 13:35__YHVH_1_144,LUK 13:35,YHVH_1_144,YHVH_1,LORD,1,37465,
LUK 14:1__NA,LUK 14:1,NA,NA,NA,,37466,
LUK 14:2__NA,LUK 14:2,NA,NA,NA,,37467,
LUK 14:3__YHVH_1_123,LUK 14:3,YHVH_1_123,YHVH_1,Jesus,1,37468,
LUK 14:4__NA,LUK 14:4,NA,NA,NA,,37469,
LUK 14:5__NA,LUK 14:5,NA,NA,NA,,37470,
LUK 14:6__NA,LUK 14:6,NA,NA,NA,,37471,
LUK 14:7__NA,LUK 14:7,NA,NA,NA,,37472,
LUK 14:8__NA,LUK 14:8,NA,NA,NA,,37473,
LUK 14:9__NA,LUK 14:9,NA,NA,NA,,37474,
LUK 14:10__NA,LUK 14:10,NA,NA,NA,,37475,
LUK 14:11__NA,LUK 14:11,NA,NA,NA,,37476,
LUK 14:12__NA,LUK 14:12,NA,NA,NA,,37477,
LUK 14:13__NA,LUK 14:13,NA,NA,NA,,37478,
LUK 14:14__NA,LUK 14:14,NA,NA,NA,,37479,
LUK 14:15__YHVH_1_1,LUK 14:15,YHVH_1_1,YHVH_1,G-d,1,37480,kingdom of G-d
LUK 14:16__NA,LUK 14:16,NA,NA,NA,,37481,
LUK 14:17__NA,LUK 14:17,NA,NA,NA,,37482,
LUK 14:18__NA,LUK 14:18,NA,NA,NA,,37483,
LUK 14:19__NA,LUK 14:19,NA,NA,NA,,37484,
LUK 14:20__NA,LUK 14:20,NA,NA,NA,,37485,
LUK 14:21__NA,LUK 14:21,NA,NA,NA,,37486,
LUK 14:22__NA,LUK 14:22,NA,NA,NA,,37487,
LUK 14:23__NA,LUK 14:23,NA,NA,NA,,37488,
LUK 14:24__NA,LUK 14:24,NA,NA,NA,,37489,
LUK 14:25__NA,LUK 14:25,NA,NA,NA,,37490,
LUK 14:26__NA,LUK 14:26,NA,NA,NA,,37491,
LUK 14:27__NA,LUK 14:27,NA,NA,NA,,37492,
LUK 14:28__NA,LUK 14:28,NA,NA,NA,,37493,
LUK 14:29__NA,LUK 14:29,NA,NA,NA,,37494,
LUK 14:30__NA,LUK 14:30,NA,NA,NA,,37495,
LUK 14:31__NA,LUK 14:31,NA,NA,NA,,37496,
LUK 14:32__NA,LUK 14:32,NA,NA,NA,,37497,
LUK 14:33__NA,LUK 14:33,NA,NA,NA,,37498,
LUK 14:34__NA,LUK 14:34,NA,NA,NA,,37499,
LUK 14:35__NA,LUK 14:35,NA,NA,NA,,37500,
LUK 15:1__NA,LUK 15:1,NA,NA,NA,,37501,
LUK 15:2__NA,LUK 15:2,NA,NA,NA,,37502,
LUK 15:3__NA,LUK 15:3,NA,NA,NA,,37503,
LUK 15:4__NA,LUK 15:4,NA,NA,NA,,37504,
LUK 15:5__NA,LUK 15:5,NA,NA,NA,,37505,
LUK 15:6__NA,LUK 15:6,NA,NA,NA,,37506,
LUK 15:7__NA,LUK 15:7,NA,NA,NA,,37507,
LUK 15:8__NA,LUK 15:8,NA,NA,NA,,37508,
LUK 15:9__NA,LUK 15:9,NA,NA,NA,,37509,
LUK 15:10__YHVH_1_1,LUK 15:10,YHVH_1_1,YHVH_1,G-d,1,37510,the angels of G-d
LUK 15:11__NA,LUK 15:11,NA,NA,NA,,37511,
LUK 15:12__NA,LUK 15:12,NA,NA,NA,,37512,
LUK 15:13__NA,LUK 15:13,NA,NA,NA,,37513,
LUK 15:14__NA,LUK 15:14,NA,NA,NA,,37514,
LUK 15:15__NA,LUK 15:15,NA,NA,NA,,37515,
LUK 15:16__NA,LUK 15:16,NA,NA,NA,,37516,
LUK 15:17__NA,LUK 15:17,NA,NA,NA,,37517,
LUK 15:18__NA,LUK 15:18,NA,NA,NA,,37518,
LUK 15:19__NA,LUK 15:19,NA,NA,NA,,37519,
LUK 15:20__NA,LUK 15:20,NA,NA,NA,,37520,
LUK 15:21__NA,LUK 15:21,NA,NA,NA,,37521,
LUK 15:22__NA,LUK 15:22,NA,NA,NA,,37522,
LUK 15:23__NA,LUK 15:23,NA,NA,NA,,37523,
LUK 15:24__NA,LUK 15:24,NA,NA,NA,,37524,
LUK 15:25__NA,LUK 15:25,NA,NA,NA,,37525,
LUK 15:26__NA,LUK 15:26,NA,NA,NA,,37526,
LUK 15:27__NA,LUK 15:27,NA,NA,NA,,37527,
LUK 15:28__NA,LUK 15:28,NA,NA,NA,,37528,
LUK 15:29__NA,LUK 15:29,NA,NA,NA,,37529,
LUK 15:30__NA,LUK 15:30,NA,NA,NA,,37530,
LUK 15:31__NA,LUK 15:31,NA,NA,NA,,37531,
LUK 15:32__NA,LUK 15:32,NA,NA,NA,,37532,
LUK 16:1__NA,LUK 16:1,NA,NA,NA,,37533,
LUK 16:2__NA,LUK 16:2,NA,NA,NA,,37534,
LUK 16:3__NA,LUK 16:3,NA,NA,NA,,37535,
LUK 16:4__NA,LUK 16:4,NA,NA,NA,,37536,
LUK 16:5__NA,LUK 16:5,NA,NA,NA,,37537,
LUK 16:6__NA,LUK 16:6,NA,NA,NA,,37538,
LUK 16:7__NA,LUK 16:7,NA,NA,NA,,37539,
LUK 16:8__NA,LUK 16:8,NA,NA,NA,,37540,
LUK 16:9__NA,LUK 16:9,NA,NA,NA,,37541,
LUK 16:10__NA,LUK 16:10,NA,NA,NA,,37542,
LUK 16:11__NA,LUK 16:11,NA,NA,NA,,37543,
LUK 16:12__NA,LUK 16:12,NA,NA,NA,,37544,
LUK 16:13__YHVH_1_1,LUK 16:13,YHVH_1_1,YHVH_1,G-d,1,37545,
LUK 16:14__NA,LUK 16:14,NA,NA,NA,,37546,
LUK 16:15__YHVH_1_1,LUK 16:15,YHVH_1_1,YHVH_1,G-d,2,37547,
LUK 16:16__John_1_1,LUK 16:16,John_1_1,John_1,John,1,37548,
LUK 16:16__YHVH_1_1,LUK 16:16,YHVH_1_1,YHVH_1,G-d,1,37549,kingdom of G-d
LUK 16:17__NA,LUK 16:17,NA,NA,NA,,37550,
LUK 16:18__NA,LUK 16:18,NA,NA,NA,,37551,
LUK 16:19__NA,LUK 16:19,NA,NA,NA,,37552,
LUK 16:20__Lazarus_1_1,LUK 16:20,Lazarus_1_1,Lazarus_1,Lazarus,1,37553,
LUK 16:21__NA,LUK 16:21,NA,NA,NA,,37554,
LUK 16:22__Abram_1_2,LUK 16:22,Abram_1_2,Abram_1,Abraham,1,37555,Abraham's bosom
LUK 16:23__Abram_1_2,LUK 16:23,Abram_1_2,Abram_1,Abraham,1,37556,
LUK 16:23__Lazarus_1_1,LUK 16:23,Lazarus_1_1,Lazarus_1,Lazarus,1,37557,
LUK 16:24__Abram_1_2,LUK 16:24,Abram_1_2,Abram_1,Abraham,1,37558,
LUK 16:24__Lazarus_1_1,LUK 16:24,Lazarus_1_1,Lazarus_1,Lazarus,1,37559,
LUK 16:25__Abram_1_2,LUK 16:25,Abram_1_2,Abram_1,Abraham,1,37560,
LUK 16:25__Lazarus_1_1,LUK 16:25,Lazarus_1_1,Lazarus_1,Lazarus,1,37561,
LUK 16:26__NA,LUK 16:26,NA,NA,NA,,37562,
LUK 16:27__NA,LUK 16:27,NA,NA,NA,,37563,
LUK 16:28__NA,LUK 16:28,NA,NA,NA,,37564,
LUK 16:29__Abram_1_2,LUK 16:29,Abram_1_2,Abram_1,Abraham,1,37565,
LUK 16:29__Moses_1_1,LUK 16:29,Moses_1_1,Moses_1,Moses,1,37566,
LUK 16:30__Abram_1_2,LUK 16:30,Abram_1_2,Abram_1,Abraham,1,37567,
LUK 16:31__Moses_1_1,LUK 16:31,Moses_1_1,Moses_1,Moses,1,37568,
LUK 17:1__NA,LUK 17:1,NA,NA,NA,,37569,
LUK 17:2__NA,LUK 17:2,NA,NA,NA,,37570,
LUK 17:3__NA,LUK 17:3,NA,NA,NA,,37571,
LUK 17:4__NA,LUK 17:4,NA,NA,NA,,37572,
LUK 17:5__YHVH_1_11,LUK 17:5,YHVH_1_11,YHVH_1,Lord,1,37573,
LUK 17:6__YHVH_1_11,LUK 17:6,YHVH_1_11,YHVH_1,Lord,1,37574,
LUK 17:7__NA,LUK 17:7,NA,NA,NA,,37575,
LUK 17:8__NA,LUK 17:8,NA,NA,NA,,37576,
LUK 17:9__NA,LUK 17:9,NA,NA,NA,,37577,
LUK 17:10__NA,LUK 17:10,NA,NA,NA,,37578,
LUK 17:11__NA,LUK 17:11,NA,NA,NA,,37579,
LUK 17:12__NA,LUK 17:12,NA,NA,NA,,37580,
LUK 17:13__YHVH_1_123,LUK 17:13,YHVH_1_123,YHVH_1,Jesus,1,37581,
LUK 17:13__YHVH_1_158,LUK 17:13,YHVH_1_158,YHVH_1,Master,1,37582,
LUK 17:14__NA,LUK 17:14,NA,NA,NA,,37583,
LUK 17:15__YHVH_1_1,LUK 17:15,YHVH_1_1,YHVH_1,G-d,1,37584,
LUK 17:16__NA,LUK 17:16,NA,NA,NA,,37585,
LUK 17:17__YHVH_1_123,LUK 17:17,YHVH_1_123,YHVH_1,Jesus,1,37586,
LUK 17:18__YHVH_1_1,LUK 17:18,YHVH_1_1,YHVH_1,G-d,1,37587,
LUK 17:19__NA,LUK 17:19,NA,NA,NA,,37588,
LUK 17:20__YHVH_1_1,LUK 17:20,YHVH_1_1,YHVH_1,G-d,2,37589,kingdom of G-d
LUK 17:21__YHVH_1_1,LUK 17:21,YHVH_1_1,YHVH_1,G-d,1,37590,kingdom of G-d
LUK 17:22__YHVH_1_138,LUK 17:22,YHVH_1_138,YHVH_1,Son of Man,1,37591,
LUK 17:23__NA,LUK 17:23,NA,NA,NA,,37592,
